PB1 site,NA site,N alleles PB1,N alleles NA,Chi,ChiSqDf
508,236,2,2,258.322580645,0.383132256014
508,245,2,2,205.483870968,0.343915343915
508,251,2,3,15.6774193548,0.00817554320092
508,269,2,2,3.48387096774,0.00357142857143
508,272,2,3,47.0322580645,0.0255879255879
508,296,2,3,3.8064516129,0.000839350398846
508,321,2,3,287.419354839,0.236590546999
508,330,2,3,194.64516129,0.135478267383
508,340,2,2,3.29032258065,0.00128316128316
508,343,2,4,41.8064516129,0.0221435307961
508,346,2,4,19.1612903226,0.00863273290828
508,361,2,2,15.6774193548,0.0163361344538
508,362,2,2,3.48387096774,0.00357142857143
508,374,2,3,334.838709677,0.303806948217
508,379,2,2,27.935483871,0.0128790041026
508,385,2,2,38.3225806452,0.0411927877947
508,390,2,3,344.903225806,0.327229607439
508,392,2,2,3.48387096774,0.00357142857143
508,396,2,4,34.1935483871,0.0167091652096
508,397,2,3,340.580645161,0.31559845061
508,403,2,2,16.3225806452,0.0177083376561
508,417,2,2,3.48387096774,0.00357142857143
508,445,2,3,4.51612903226,0.00476506881822
508,446,2,2,0.516129032258,7.83852635704e-05
508,464,2,2,50.1935483871,0.0214017698915
508,465,2,2,3.48387096774,0.00357142857143
605,26,2,2,0.036866359447,2.14334705075e-05
605,27,2,2,0.847926267281,0.000548873615884
605,34,2,2,0.258064516129,0.000154320987654
605,35,2,2,0.147465437788,8.69414014954e-05
605,39,2,2,0.0552995391705,3.22248002062e-05
605,44,2,3,0.626728110599,0.000196759259259
605,45,2,3,0.350230414747,0.000105979473449
605,47,2,2,0.0552995391705,3.22248002062e-05
605,48,2,2,0.0552995391705,3.22248002062e-05
605,50,2,4,0.276497695853,5.52461769646e-05
605,51,2,3,1.12442396313,0.000378562208321
605,52,2,2,0.0552995391705,3.22248002062e-05
605,53,2,3,0.36866359447,0.000111826802648
605,59,2,3,0.0737327188941,2.1533161068e-05
605,61,2,2,0.534562211982,0.00033150434385
605,68,2,2,0.387096774194,0.000235404896422
605,69,2,2,0.239631336406,0.000142957684525
605,71,2,2,0.589861751152,0.000368527731712
605,76,2,2,0.036866359447,2.14334705075e-05
605,89,2,2,0.534562211982,0.00033150434385
605,95,2,2,0.036866359447,2.14334705075e-05
605,121,2,2,0.0552995391705,3.22248002062e-05
605,126,2,3,3.70506912442,0.00199690033381
605,129,2,2,0.036866359447,2.14334705075e-05
605,133,2,2,0.0552995391705,3.22248002062e-05
605,148,2,2,0.036866359447,2.14334705075e-05
605,149,2,2,3.70506912442,0.00399380066762
605,154,2,2,0.036866359447,2.14334705075e-05
605,158,2,2,0.036866359447,2.14334705075e-05
605,170,2,2,0.0552995391705,3.22248002062e-05
605,187,2,2,2.48847926267,0.00209030100334
605,192,2,2,0.036866359447,2.14334705075e-05
605,199,2,2,3.98156682028,0.0045871559633
605,200,2,3,0.645161290323,0.000203053931124
605,203,2,2,0.608294930876,0.000380991964533
605,205,2,2,1.30875576037,0.000905519844914
605,211,2,2,0.0552995391705,3.22248002062e-05
605,220,2,3,1.89861751152,0.000720320017903
605,221,2,2,2.02764976959,0.00157178783722
605,236,2,2,3.02304147465,0.00281207133059
605,245,2,2,1.67741935484,0.00122826908541
605,251,2,3,0.73732718894,0.000235006580184
605,269,2,2,0.036866359447,2.14334705075e-05
605,272,2,3,7.64976958525,0.0505604288499
605,296,2,3,0.129032258064,3.79477838494e-05
605,321,2,3,3.04147465438,0.00141986782321
605,330,2,3,2.10138248848,0.000824652777778
605,340,2,2,0.0921658986175,5.39583872917e-05
605,343,2,4,7.59447004608,0.0289001122334
605,346,2,4,0.516129032258,0.000106428267348
605,361,2,2,0.165898617512,9.80392156863e-05
605,362,2,2,0.036866359447,2.14334705075e-05
605,374,2,3,4.20276497696,0.00256202804746
605,379,2,2,0.718894009217,0.000457102672293
605,385,2,2,0.405529953917,0.00024721323265
605,390,2,3,4.35023041475,0.00275907220352
605,392,2,2,0.036866359447,2.14334705075e-05
605,396,2,4,3.81566820276,0.0156213164588
605,397,2,3,4.77419354839,0.00342592592593
605,403,2,2,0.165898617512,9.80392156863e-05
605,417,2,2,0.036866359447,2.14334705075e-05
605,445,2,3,0.0737327188941,2.1533161068e-05
605,446,2,2,0.036866359447,2.14334705075e-05
605,464,2,2,6.41474654378,0.0187338501292
605,465,2,2,0.036866359447,2.14334705075e-05
608,26,2,2,0.0552995391705,3.22248002062e-05
608,27,2,2,1.27188940092,0.000825220656828
608,34,2,2,0.387096774194,0.000232018561485
608,35,2,2,0.221198156682,0.000130714682527
608,39,2,2,0.0829493087557,4.84493515862e-05
608,44,2,3,0.940092165899,0.000295823665893
608,45,2,3,0.52534562212,0.000159338048249
608,47,2,2,0.0829493087557,4.84493515862e-05
608,48,2,2,0.0829493087557,4.84493515862e-05
608,50,2,4,0.414746543779,8.30615375244e-05
608,51,2,3,1.6866359447,0.000569160814366
608,52,2,2,0.0829493087557,4.84493515862e-05
608,53,2,3,0.552995391705,0.00016812939238
608,59,2,3,0.110599078341,3.23746829979e-05
608,61,2,2,7.19815668203,0.0401652543726
608,68,2,2,0.58064516129,0.000353926619214
608,69,2,2,0.359447004608,0.000214934059333
608,71,2,2,0.884792626728,0.00055407417668
608,76,2,2,0.0552995391705,3.22248002062e-05
608,89,2,2,0.801843317972,0.00049841024319
608,95,2,2,0.0552995391705,3.22248002062e-05
608,121,2,2,0.0829493087557,4.84493515862e-05
608,126,2,3,7.38248847926,0.00556427747753
608,129,2,2,0.0552995391705,3.22248002062e-05
608,133,2,2,0.0829493087557,4.84493515862e-05
608,148,2,2,0.0552995391705,3.22248002062e-05
608,149,2,2,5.55760368664,0.00600460053972
608,154,2,2,0.0552995391705,3.22248002062e-05
608,158,2,2,0.0552995391705,3.22248002062e-05
608,170,2,2,0.0829493087557,4.84493515862e-05
608,187,2,2,3.73271889401,0.00314272633449
608,192,2,2,0.0552995391705,3.22248002062e-05
608,199,2,2,5.97235023041,0.00689669852487
608,200,2,3,0.967741935484,0.000305287580901
608,203,2,2,0.912442396313,0.000572813904913
608,205,2,2,1.96313364055,0.00136143122855
608,211,2,2,0.0829493087557,4.84493515862e-05
608,220,2,3,2.84792626728,0.00108298694107
608,221,2,2,0.958525345622,0.000234709386553
608,236,2,2,4.53456221198,0.00422789378706
608,245,2,2,2.51612903226,0.00184667834651
608,251,2,3,1.10599078341,0.000353327758606
608,269,2,2,0.0552995391705,3.22248002062e-05
608,272,2,3,0.746543778802,0.000230878421134
608,296,2,3,0.193548387097,5.70537446274e-05
608,321,2,3,8.01843317972,0.00700889404486
608,330,2,3,3.15207373272,0.00123984918794
608,340,2,2,0.138248847926,8.11253711486e-05
608,343,2,4,0.967741935484,0.000203525053934
608,346,2,4,0.774193548387,0.000160012801024
608,361,2,2,0.248847926267,0.000147400027296
608,362,2,2,0.0552995391705,3.22248002062e-05
608,374,2,3,6.30414746544,0.00385195864213
608,379,2,2,1.07834101382,0.000687244853006
608,385,2,2,0.608294930876,0.000371680219854
608,390,2,3,6.52534562212,0.00414821064473
608,392,2,2,0.0552995391705,3.22248002062e-05
608,396,2,4,0.995391705069,0.000209866035514
608,397,2,3,7.16129032258,0.00515081206497
608,403,2,2,0.248847926267,0.000147400027296
608,417,2,2,0.0552995391705,3.22248002062e-05
608,445,2,3,0.110599078341,3.23746829979e-05
608,446,2,2,0.0552995391705,3.22248002062e-05
608,464,2,2,2.37788018433,0.00172013761101
608,465,2,2,0.0552995391705,3.22248002062e-05
613,26,2,2,0.3133640553,0.00018873789857
613,27,2,2,7.20737327189,0.00483324680462
613,34,2,2,2.1935483871,0.0013589128697
613,35,2,2,1.2534562212,0.000765584715326
613,39,2,2,0.470046082949,0.000283763708291
613,44,2,3,5.32718894009,0.00173261390887
613,45,2,3,2.97695852535,0.000933229320158
613,47,2,2,0.470046082949,0.000283763708291
613,48,2,2,0.470046082949,0.000283763708291
613,50,2,4,2.35023041475,0.000486484320897
613,51,2,3,9.55760368664,0.00333352620852
613,52,2,2,3.52995391705,0.0160034658229
613,53,2,3,3.133640553,0.0009847194708
613,59,2,3,0.626728110599,0.000189615749261
613,61,2,2,4.54377880184,0.00291914616455
613,68,2,2,3.29032258065,0.00207291793684
613,69,2,2,2.03686635945,0.00125885040186
613,71,2,2,5.01382488479,0.00324516506198
613,76,2,2,7.6866359447,0.113562091503
613,89,2,2,4.54377880184,0.00291914616455
613,95,2,2,0.3133640553,0.00018873789857
613,121,2,2,0.470046082949,0.000283763708291
613,126,2,3,31.4930875576,0.0175842158891
613,129,2,2,0.3133640553,0.00018873789857
613,133,2,2,0.470046082949,0.000283763708291
613,148,2,2,0.3133640553,0.00018873789857
613,149,2,2,31.4930875576,0.0351684317782
613,154,2,2,0.3133640553,0.00018873789857
613,158,2,2,0.3133640553,0.00018873789857
613,170,2,2,0.470046082949,0.000283763708291
613,187,2,2,21.1520737327,0.0184066793388
613,192,2,2,0.3133640553,0.00018873789857
613,199,2,2,30.1566820276,0.0320723932936
613,200,2,3,5.17050691244,0.0145617252328
613,203,2,2,5.17050691244,0.0033549220474
613,205,2,2,11.1244239631,0.00797378626025
613,211,2,2,0.470046082949,0.000283763708291
613,220,2,3,16.1382488479,0.00634296188427
613,221,2,2,17.2350230415,0.0138407792285
613,236,2,2,25.6958525346,0.0247624122924
613,245,2,2,14.2580645161,0.0108158371262
613,251,2,3,6.26728110599,0.00206941046148
613,269,2,2,0.3133640553,0.00018873789857
613,272,2,3,4.23041474654,0.00135223516518
613,296,2,3,1.09677419355,0.000334158902386
613,321,2,3,25.8525345622,0.0125030087454
613,330,2,3,17.8617511521,0.00726169064748
613,340,2,2,3.21658986175,0.00801011186115
613,343,2,4,5.48387096774,0.00119202883307
613,346,2,4,4.38709677419,0.000937181289451
613,361,2,2,1.41013824885,0.000863309352518
613,362,2,2,0.3133640553,0.00018873789857
613,374,2,3,32.5898617512,0.0187602130685
613,379,2,2,6.11059907834,0.00402513432292
613,385,2,2,3.44700460829,0.00217689925729
613,390,2,3,29.8433179724,0.0157175409323
613,392,2,2,0.3133640553,0.00018873789857
613,396,2,4,5.64055299539,0.00122916741983
613,397,2,3,32.4331797235,0.0185877729534
613,403,2,2,1.41013824885,0.000863309352518
613,417,2,2,0.3133640553,0.00018873789857
613,445,2,3,0.626728110599,0.000189615749261
613,446,2,2,0.3133640553,0.00018873789857
613,464,2,2,13.4746543779,0.0100746988616
613,465,2,2,0.3133640553,0.00018873789857
614,26,2,2,0.239631336406,0.000142957684525
614,27,2,2,5.51152073733,0.0036608957563
614,34,2,2,1.67741935484,0.00102929532858
614,35,2,2,0.958525345622,0.000579884692159
614,39,2,2,0.359447004608,0.000214934059333
614,44,2,3,4.07373271889,0.00131235154394
614,45,2,3,2.27649769585,0.000706865466617
614,47,2,2,0.359447004608,0.000214934059333
614,48,2,2,0.359447004608,0.000214934059333
614,50,2,4,7.64055299539,0.0325841043249
614,51,2,3,7.30875576037,0.00252494698567
614,52,2,2,0.359447004608,0.000214934059333
614,53,2,3,2.39631336406,0.000745866180132
614,59,2,3,0.479262672811,0.000143622603988
614,61,2,2,3.47465437788,0.00221107885399
614,68,2,2,2.51612903226,0.00157011151818
614,69,2,2,1.55760368664,0.000953503986098
614,71,2,2,3.83410138249,0.00245801869512
614,76,2,2,0.239631336406,0.000142957684525
614,89,2,2,3.47465437788,0.00221107885399
614,95,2,2,0.239631336406,0.000142957684525
614,121,2,2,0.359447004608,0.000214934059333
614,126,2,3,24.0829493088,0.0133189932003
614,129,2,2,0.239631336406,0.000142957684525
614,133,2,2,0.359447004608,0.000214934059333
614,148,2,2,3.76036866359,0.0352031183385
614,149,2,2,27.9170506912,0.0357948972477
614,154,2,2,0.239631336406,0.000142957684525
614,158,2,2,7.76036866359,0.149928774929
614,170,2,2,0.359447004608,0.000214934059333
614,187,2,2,16.1751152074,0.0139419601363
614,192,2,2,0.239631336406,0.000142957684525
614,199,2,2,26.1198156682,0.0311647752265
614,200,2,3,4.1935483871,0.00135433595866
614,203,2,2,3.95391705069,0.0025411530556
614,205,2,2,8.5069124424,0.00603966680408
614,211,2,2,0.359447004608,0.000214934059333
614,220,2,3,12.3410138249,0.00480441475124
614,221,2,2,13.1797235023,0.0104835635319
614,236,2,2,19.6497695853,0.0187560482097
614,245,2,2,10.9032258065,0.00819235057443
614,251,2,3,4.79262672811,0.0015674548151
614,269,2,2,0.239631336406,0.000142957684525
614,272,2,3,3.23502304147,0.00102423736628
614,296,2,3,0.838709677419,0.000253105408668
614,321,2,3,19.7695852535,0.0094702822983
614,330,2,3,13.6589861751,0.00550029691211
614,340,2,2,0.599078341014,0.000359893471532
614,343,2,4,38.6820276498,0.23060137762
614,346,2,4,3.35483870968,0.000709858847298
614,361,2,2,1.07834101382,0.00065390526757
614,362,2,2,0.239631336406,0.000142957684525
614,374,2,3,24.9216589862,0.0142097408194
614,379,2,2,4.67281105991,0.00304879882137
614,385,2,2,2.63594470046,0.00164887115744
614,390,2,3,25.8801843318,0.0152977837826
614,392,2,2,0.239631336406,0.000142957684525
614,396,2,4,4.3133640553,0.000931020900226
614,397,2,3,24.801843318,0.0140791277324
614,403,2,2,2.92165898618,0.0048002254681
614,417,2,2,0.239631336406,0.000142957684525
614,445,2,3,0.479262672811,0.000143622603988
614,446,2,2,0.239631336406,0.000142957684525
614,464,2,2,10.3041474654,0.00763098260846
614,465,2,2,0.239631336406,0.000142957684525
620,26,2,2,0.405529953917,0.00024721323265
620,27,2,2,5.32718894009,0.00206512442226
620,34,2,2,2.83870967742,0.00177993527508
620,35,2,2,1.62211981567,0.00100278043667
620,39,2,2,0.608294930876,0.000371680219854
620,44,2,3,6.89400921659,0.00226941747573
620,45,2,3,3.85253456221,0.00122236518891
620,47,2,2,0.608294930876,0.000371680219854
620,48,2,2,0.608294930876,0.000371680219854
620,50,2,4,3.04147465438,0.000637208332368
620,51,2,3,12.3686635945,0.00436632916005
620,52,2,2,0.608294930876,0.000371680219854
620,53,2,3,4.05529953917,0.00128980817035
620,59,2,3,0.811059907834,0.000248363061639
620,61,2,2,5.8801843318,0.00382356466499
620,68,2,2,4.25806451613,0.00271515550436
620,69,2,2,2.63594470046,0.00164887115744
620,71,2,2,6.48847926267,0.00425059170169
620,76,2,2,0.405529953917,0.00024721323265
620,89,2,2,5.8801843318,0.00382356466499
620,95,2,2,0.405529953917,0.00024721323265
620,121,2,2,0.608294930876,0.000371680219854
620,126,2,3,36.7557603687,0.0193180815466
620,129,2,2,0.405529953917,0.00024721323265
620,133,2,2,0.608294930876,0.000371680219854
620,148,2,2,0.405529953917,0.00024721323265
620,149,2,2,47.2442396313,0.0618992416558
620,154,2,2,0.405529953917,0.00024721323265
620,158,2,2,0.405529953917,0.00024721323265
620,170,2,2,0.608294930876,0.000371680219854
620,187,2,2,56.6267281106,0.103175732386
620,192,2,2,0.405529953917,0.00024721323265
620,199,2,2,44.202764977,0.0538924847177
620,200,2,3,7.09677419355,0.00234202009879
620,203,2,2,6.69124423963,0.00439435392102
620,205,2,2,14.3963133641,0.0104442483083
620,211,2,2,0.608294930876,0.000371680219854
620,220,2,3,67.9262672811,0.0903451995685
620,221,2,2,22.3041474654,0.0181289703943
620,236,2,2,54.7465437788,0.0879114373668
620,245,2,2,69.5483870968,0.201269604182
620,251,2,3,8.11059907834,0.00271056133261
620,269,2,2,0.405529953917,0.00024721323265
620,272,2,3,5.47465437788,0.00177118866439
620,296,2,3,1.41935483871,0.000437689002069
620,321,2,3,33.4562211982,0.0163767279027
620,330,2,3,65.4930875576,0.0776917694393
620,340,2,2,1.01382488479,0.000622354991287
620,343,2,4,7.09677419355,0.00156134673253
620,346,2,4,5.67741935484,0.00122754156902
620,361,2,2,1.82488479263,0.00113078241005
620,362,2,2,0.405529953917,0.00024721323265
620,374,2,3,42.1751152074,0.0245725577799
620,379,2,2,7.90783410138,0.00527221334644
620,385,2,2,4.46082949309,0.00285135262513
620,390,2,3,43.797235023,0.0264540839049
620,392,2,2,0.405529953917,0.00024721323265
620,396,2,4,7.29953917051,0.0016099917061
620,397,2,3,41.9723502304,0.0243466917583
620,403,2,2,1.82488479263,0.00113078241005
620,417,2,2,0.405529953917,0.00024721323265
620,445,2,3,0.811059907834,0.000248363061639
620,446,2,2,0.405529953917,0.00024721323265
620,464,2,2,66.5622119816,0.192272589844
620,465,2,2,0.405529953917,0.00024721323265
652,26,2,2,0.921658986175,0.000602816358025
652,27,2,2,21.198156682,0.0154370704467
652,34,2,2,6.45161290323,0.00434027777778
652,35,2,2,0.3133640553,1.76667644757e-05
652,39,2,2,1.38248847926,0.0009063225058
652,44,2,3,11.668202765,0.00308977864583
652,45,2,3,7.39170506912,0.00522747238956
652,47,2,2,1.38248847926,0.0009063225058
652,48,2,2,1.38248847926,0.0009063225058
652,50,2,4,5.52995391705,0.00228509237161
652,51,2,3,28.1105990783,0.010647062109
652,52,2,2,1.38248847926,0.0009063225058
652,53,2,3,9.21658986175,0.00314512882448
652,59,2,3,1.84331797235,0.000605620155039
652,61,2,2,13.3640552995,0.00932355967078
652,68,2,2,9.67741935484,0.00662076271186
652,69,2,2,5.99078341014,0.00402068487728
652,71,2,2,14.7465437788,0.0103648424544
652,76,2,2,0.921658986175,0.000602816358025
652,89,2,2,13.3640552995,0.00932355967078
652,95,2,2,0.921658986175,0.000602816358025
652,121,2,2,1.38248847926,0.0009063225058
652,126,2,3,92.6267281106,0.0561628218884
652,129,2,2,0.921658986175,0.000602816358025
652,133,2,2,1.38248847926,0.0009063225058
652,148,2,2,0.921658986175,0.000602816358025
652,149,2,2,107.373271889,0.150938018242
652,154,2,2,0.921658986175,0.000602816358025
652,158,2,2,0.921658986175,0.000602816358025
652,170,2,2,1.38248847926,0.0009063225058
652,187,2,2,137.788018433,0.288387345679
652,192,2,2,0.921658986175,0.000602816358025
652,199,2,2,100.460829493,0.131413966049
652,200,2,3,15.2073732719,0.00855765716374
652,203,2,2,15.2073732719,0.0107153990025
652,205,2,2,32.7188940092,0.0254677456382
652,211,2,2,1.38248847926,0.0009063225058
652,220,2,3,154.377880184,0.220301978114
652,221,2,2,50.6912442396,0.0442065329218
652,236,2,2,124.423963134,0.214367378049
652,245,2,2,158.064516129,0.49078525641
652,251,2,3,18.4331797235,0.00660956006768
652,269,2,2,0.921658986175,0.000602816358025
652,272,2,3,12.4423963134,0.00431894963145
652,296,2,3,3.22580645161,0.00106728142077
652,321,2,3,76.0368663594,0.0399337825279
652,330,2,3,148.847926267,0.18944725976
652,340,2,2,2.30414746544,0.00151757964258
652,343,2,4,16.1290322581,0.00380726120858
652,346,2,4,12.9032258065,0.00299329501916
652,361,2,2,4.14746543779,0.00275735294118
652,362,2,2,0.921658986175,0.000602816358025
652,374,2,3,95.8525345622,0.059918879056
652,379,2,2,17.9723502304,0.0128560126582
652,385,2,2,10.1382488479,0.00695287216828
652,390,2,3,99.5391705069,0.0645068807339
652,392,2,2,0.921658986175,0.000602816358025
652,396,2,4,16.5898617512,0.00392587939698
652,397,2,3,95.3917050691,0.0593681167401
652,403,2,2,4.14746543779,0.00275735294118
652,417,2,2,0.921658986175,0.000602816358025
652,445,2,3,1.84331797235,0.000605620155039
652,446,2,2,0.921658986175,0.000602816358025
652,464,2,2,156.368663594,0.500933413804
652,465,2,2,0.921658986175,0.000602816358025
722,26,2,2,0.036866359447,2.14334705075e-05
722,27,2,2,3.15207373272,0.00758488346033
722,34,2,2,0.258064516129,0.000154320987654
722,35,2,2,0.147465437788,8.69414014954e-05
722,39,2,2,0.0552995391705,3.22248002062e-05
722,44,2,3,3.41013824885,0.00616174768519
722,45,2,3,3.83410138249,0.0261967623581
722,47,2,2,0.0552995391705,3.22248002062e-05
722,48,2,2,0.0552995391705,3.22248002062e-05
722,50,2,4,0.276497695853,5.52461769646e-05
722,51,2,3,2.94930875576,0.00276479974636
722,52,2,2,0.0552995391705,3.22248002062e-05
722,53,2,3,0.36866359447,0.000111826802648
722,59,2,3,0.0737327188941,2.1533161068e-05
722,61,2,2,0.534562211982,0.00033150434385
722,68,2,2,0.387096774194,0.000235404896422
722,69,2,2,3.76036866359,0.0352031183385
722,71,2,2,3.41013824885,0.0123172476737
722,76,2,2,0.036866359447,2.14334705075e-05
722,89,2,2,3.46543778802,0.0139318543746
722,95,2,2,0.036866359447,2.14334705075e-05
722,121,2,2,0.0552995391705,3.22248002062e-05
722,126,2,3,3.70506912442,0.00199690033381
722,129,2,2,0.036866359447,2.14334705075e-05
722,133,2,2,0.0552995391705,3.22248002062e-05
722,148,2,2,0.036866359447,2.14334705075e-05
722,149,2,2,4.29493087558,0.00536668509305
722,154,2,2,0.036866359447,2.14334705075e-05
722,158,2,2,0.036866359447,2.14334705075e-05
722,170,2,2,0.0552995391705,3.22248002062e-05
722,187,2,2,1.51152073733,0.000771203508724
722,192,2,2,0.036866359447,2.14334705075e-05
722,199,2,2,4.01843317972,0.00467249657064
722,200,2,3,0.645161290323,0.000203053931124
722,203,2,2,3.39170506912,0.0118446868239
722,205,2,2,1.30875576037,0.000905519844914
722,211,2,2,0.0552995391705,3.22248002062e-05
722,220,2,3,1.89861751152,0.000720320017903
722,221,2,2,2.02764976959,0.00157178783722
722,236,2,2,0.976958525346,0.000293690822711
722,245,2,2,1.67741935484,0.00122826908541
722,251,2,3,3.83410138249,0.0262290191348
722,269,2,2,0.036866359447,2.14334705075e-05
722,272,2,3,0.497695852535,0.000153562653563
722,296,2,3,0.129032258064,3.79477838494e-05
722,321,2,3,3.04147465438,0.00141986782321
722,330,2,3,2.10138248848,0.000824652777778
722,340,2,2,0.0921658986175,5.39583872917e-05
722,343,2,4,0.645161290323,0.000135369287416
722,346,2,4,3.79723502304,0.0140908607144
722,361,2,2,3.83410138249,0.0523650447833
722,362,2,2,0.036866359447,2.14334705075e-05
722,374,2,3,3.83410138249,0.0021304490331
722,379,2,2,3.28110599078,0.00952192049238
722,385,2,2,0.405529953917,0.00024721323265
722,390,2,3,3.98156682028,0.00229357798165
722,392,2,2,0.036866359447,2.14334705075e-05
722,396,2,4,0.663594470046,0.000139586823004
722,397,2,3,3.41013824885,0.00664027446362
722,403,2,2,0.165898617512,9.80392156863e-05
722,417,2,2,0.036866359447,2.14334705075e-05
722,445,2,3,0.0737327188941,2.1533161068e-05
722,446,2,2,0.036866359447,2.14334705075e-05
722,464,2,2,1.58525345622,0.00114410387399
722,465,2,2,0.036866359447,2.14334705075e-05
735,26,2,2,0.036866359447,2.14334705075e-05
735,27,2,2,0.847926267281,0.000548873615884
735,34,2,2,0.258064516129,0.000154320987654
735,35,2,2,0.147465437788,8.69414014954e-05
735,39,2,2,0.0552995391705,3.22248002062e-05
735,44,2,3,0.626728110599,0.000196759259259
735,45,2,3,7.81566820276,0.0981481481481
735,47,2,2,0.0552995391705,3.22248002062e-05
735,48,2,2,0.0552995391705,3.22248002062e-05
735,50,2,4,0.276497695853,5.52461769646e-05
735,51,2,3,2.94930875576,0.00276479974636
735,52,2,2,0.0552995391705,3.22248002062e-05
735,53,2,3,0.36866359447,0.000111826802648
735,59,2,3,0.0737327188941,2.1533161068e-05
735,61,2,2,0.534562211982,0.00033150434385
735,68,2,2,0.387096774194,0.000235404896422
735,69,2,2,0.239631336406,0.000142957684525
735,71,2,2,0.589861751152,0.000368527731712
735,76,2,2,0.036866359447,2.14334705075e-05
735,89,2,2,0.534562211982,0.00033150434385
735,95,2,2,0.036866359447,2.14334705075e-05
735,121,2,2,0.0552995391705,3.22248002062e-05
735,126,2,3,0.921658986175,0.000267050543643
735,129,2,2,0.036866359447,2.14334705075e-05
735,133,2,2,0.0552995391705,3.22248002062e-05
735,148,2,2,0.036866359447,2.14334705075e-05
735,149,2,2,0.294930875576,2.53066253536e-05
735,154,2,2,0.036866359447,2.14334705075e-05
735,158,2,2,0.036866359447,2.14334705075e-05
735,170,2,2,0.0552995391705,3.22248002062e-05
735,187,2,2,1.51152073733,0.000771203508724
735,192,2,2,0.036866359447,2.14334705075e-05
735,199,2,2,0.0184331797235,9.8318672053e-08
735,200,2,3,3.39170506912,0.00592548289917
735,203,2,2,0.608294930876,0.000380991964533
735,205,2,2,2.69124423963,0.00382901428569
735,211,2,2,0.0552995391705,3.22248002062e-05
735,220,2,3,2.17511520737,0.00098091240253
735,221,2,2,1.97235023041,0.00148722305358
735,236,2,2,0.976958525346,0.000293690822711
735,245,2,2,2.32258064516,0.00235478806907
735,251,2,3,0.73732718894,0.000235006580184
735,269,2,2,0.036866359447,2.14334705075e-05
735,272,2,3,0.497695852535,0.000153562653563
735,296,2,3,0.129032258064,3.79477838494e-05
735,321,2,3,1.34562211982,0.000363004507244
735,330,2,3,1.95391705069,0.000732731429346
735,340,2,2,0.0921658986175,5.39583872917e-05
735,343,2,4,0.645161290323,0.000135369287416
735,346,2,4,0.516129032258,0.000106428267348
735,361,2,2,0.165898617512,9.80392156863e-05
735,362,2,2,0.036866359447,2.14334705075e-05
735,374,2,3,0.202764976959,1.57118627348e-05
735,379,2,2,0.718894009217,0.000457102672293
735,385,2,2,0.405529953917,0.00024721323265
735,390,2,3,0.350230414747,0.000105755138885
735,392,2,2,0.036866359447,2.14334705075e-05
735,396,2,4,0.663594470046,0.000139586823004
735,397,2,3,0.774193548387,0.000226790667319
735,403,2,2,0.165898617512,9.80392156863e-05
735,417,2,2,0.036866359447,2.14334705075e-05
735,445,2,3,0.0737327188941,2.1533161068e-05
735,446,2,2,0.036866359447,2.14334705075e-05
735,464,2,2,1.58525345622,0.00114410387399
735,465,2,2,0.036866359447,2.14334705075e-05
744,26,2,2,0.036866359447,2.14334705075e-05
744,27,2,2,7.15207373272,0.0390499194847
744,34,2,2,0.258064516129,0.000154320987654
744,35,2,2,0.147465437788,8.69414014954e-05
744,39,2,2,0.0552995391705,3.22248002062e-05
744,44,2,3,3.41013824885,0.00616174768519
744,45,2,3,0.350230414747,0.000105979473449
744,47,2,2,0.0552995391705,3.22248002062e-05
744,48,2,2,0.0552995391705,3.22248002062e-05
744,50,2,4,3.81566820277,0.0156002312973
744,51,2,3,6.94930875576,0.0153102664068
744,52,2,2,0.0552995391705,3.22248002062e-05
744,53,2,3,0.36866359447,0.000111826802648
744,59,2,3,0.0737327188941,2.1533161068e-05
744,61,2,2,0.534562211982,0.00033150434385
744,68,2,2,0.387096774194,0.000235404896422
744,69,2,2,0.239631336406,0.000142957684525
744,71,2,2,3.41013824885,0.0123172476737
744,76,2,2,0.036866359447,2.14334705075e-05
744,89,2,2,3.46543778802,0.0139318543746
744,95,2,2,0.036866359447,2.14334705075e-05
744,121,2,2,0.0552995391705,3.22248002062e-05
744,126,2,3,0.921658986175,0.000267050543643
744,129,2,2,0.036866359447,2.14334705075e-05
744,133,2,2,0.0552995391705,3.22248002062e-05
744,148,2,2,0.036866359447,2.14334705075e-05
744,149,2,2,0.294930875576,2.53066253536e-05
744,154,2,2,0.036866359447,2.14334705075e-05
744,158,2,2,0.036866359447,2.14334705075e-05
744,170,2,2,0.0552995391705,3.22248002062e-05
744,187,2,2,1.51152073733,0.000771203508724
744,192,2,2,0.036866359447,2.14334705075e-05
744,199,2,2,0.0184331797235,9.8318672053e-08
744,200,2,3,3.39170506912,0.00592548289917
744,203,2,2,3.39170506912,0.0118446868239
744,205,2,2,2.69124423963,0.00382901428569
744,211,2,2,0.0552995391705,3.22248002062e-05
744,220,2,3,1.89861751152,0.000720320017903
744,221,2,2,1.97235023041,0.00148722305358
744,236,2,2,0.976958525346,0.000293690822711
744,245,2,2,1.67741935484,0.00122826908541
744,251,2,3,3.42857142857,0.00642449238579
744,269,2,2,0.036866359447,2.14334705075e-05
744,272,2,3,0.497695852535,0.000153562653563
744,296,2,3,0.129032258064,3.79477838494e-05
744,321,2,3,1.34562211982,0.000363004507244
744,330,2,3,2.10138248848,0.000824652777778
