HA site,NS1 site,N alleles HA,N alleles NS1,Chi,ChiSqDf
237,86,2,3,0.36866359447,0.00010969723563
237,93,2,2,2.87557603687,0.00203814998693
237,98,2,2,6.37788018433,0.0162243183173
237,102,2,2,0.110599078341,6.47493659958e-05
237,104,2,3,15.668202765,0.222441860465
237,105,2,2,0.0737327188941,4.30663221361e-05
237,108,2,3,6.93087557604,0.0140028375794
237,109,2,3,6.41474654378,0.00838221452296
237,112,2,2,7.85253456221,0.245370470525
237,113,2,2,0.0737327188941,4.30663221361e-05
237,114,2,2,0.552995391705,0.000333018815563
237,115,2,6,9.06912442396,0.00243443839683
237,116,2,3,7.77880184332,0.080697293488
237,117,2,2,6.96774193548,0.0292301523657
237,118,2,2,0.36866359447,0.000219394471259
237,119,2,2,0.184331797235,0.00010841871307
237,122,2,3,0.184331797235,5.42093565349e-05
237,123,2,2,0.0737327188941,4.30663221361e-05
237,124,2,3,6.96774193548,0.0146464646465
237,127,2,2,0.516129032258,0.00031007751938
237,129,2,2,6.96774193548,0.0292301523657
237,138,2,3,0.73732718894,0.000224693854623
237,142,2,3,0.921658986175,0.000284300904077
237,143,2,3,6.59907834101,0.00990997148165
237,149,2,2,0.0737327188941,4.30663221361e-05
237,155,2,2,0.110599078341,6.47493659958e-05
237,162,2,2,0.110599078341,6.47493659958e-05
237,178,2,2,1.2534562212,0.000790697674419
237,184,2,2,0.294930875576,0.000174691560214
237,196,2,2,0.847926267281,0.000520568098229
237,199,2,2,3.66820276498,0.0240772153823
237,202,2,3,0.294930875576,8.7345780107e-05
237,206,2,2,7.3732718894,0.0524887887228
237,213,2,3,1.14285714286,0.000357781753131
237,217,2,3,0.774193548387,0.000236499802917
237,224,2,2,0.0737327188941,4.30663221361e-05
237,236,2,2,3.92626728111,0.122117248062
237,239,2,2,0.110599078341,6.47493659958e-05
237,249,2,2,7.04147465438,0.031990774843
237,254,2,2,0.405529953917,0.000241904447743
237,257,2,2,0.0737327188941,4.30663221361e-05
237,264,2,2,1.1797235023,0.00074048362837
237,281,2,2,0.847926267281,0.000520568098229
240,35,2,2,0.0737327188941,4.30663221361e-05
240,50,2,2,0.147465437788,8.69414014954e-05
240,63,2,2,0.036866359447,2.14334705075e-05
240,86,2,3,0.184331797235,5.45946890287e-05
240,93,2,2,1.43778801843,0.00101435705368
240,98,2,2,0.811059907834,0.000522317188984
240,102,2,2,0.0552995391705,3.22248002062e-05
240,104,2,3,0.165898617512,4.90196078431e-05
240,105,2,2,0.036866359447,2.14334705075e-05
240,108,2,3,0.571428571429,0.000178062678063
240,109,2,3,0.829493087558,0.000267780634105
240,112,2,2,0.0737327188941,4.30663221361e-05
240,113,2,2,0.036866359447,2.14334705075e-05
240,114,2,2,0.276497695853,0.000165738530894
240,115,2,6,4.60829493088,0.00125805152979
240,116,2,3,0.497695852535,0.000153562653563
240,117,2,2,0.516129032258,0.000319284802043
240,118,2,2,0.184331797235,0.000109189378057
240,119,2,2,0.0921658986175,5.39583872917e-05
240,122,2,3,0.0921658986175,2.69791936459e-05
240,123,2,2,0.036866359447,2.14334705075e-05
240,124,2,3,0.700460829493,0.000222128694351
240,127,2,2,3.74193548387,0.0324459876543
240,129,2,2,0.516129032258,0.000319284802043
240,138,2,3,0.36866359447,0.000111826802648
240,142,2,3,0.460829493088,0.000141492348094
240,143,2,3,0.73732718894,0.000235006580184
240,149,2,2,0.036866359447,2.14334705075e-05
240,155,2,2,0.0552995391705,3.22248002062e-05
240,162,2,2,0.0552995391705,3.22248002062e-05
240,178,2,2,0.626728110599,0.000393518518519
240,184,2,2,0.147465437788,8.69414014954e-05
240,196,2,2,0.423963133641,0.000259079030369
240,199,2,2,0.165898617512,9.80392156863e-05
240,202,2,3,3.88940092166,0.0401343244653
240,206,2,2,0.3133640553,0.00018873789857
240,213,2,3,0.571428571429,0.000178062678063
240,217,2,3,0.387096774194,0.000117702448211
240,224,2,2,0.036866359447,2.14334705075e-05
240,236,2,2,0.036866359447,2.14334705075e-05
240,239,2,2,0.0552995391705,3.22248002062e-05
240,249,2,2,0.479262672811,0.000295025417574
240,254,2,2,0.202764976959,0.000120392259872
240,257,2,2,0.036866359447,2.14334705075e-05
240,264,2,2,0.589861751152,0.000368527731712
240,281,2,2,0.423963133641,0.000259079030369
245,35,3,2,2.4331797235,0.000834175935288
245,50,3,2,4.866359447,0.00168401714636
245,63,3,2,1.21658986175,0.000415157004831
245,86,3,3,2.08294930876,0.000332157972257
245,93,3,2,39.4470046083,0.0136753939758
245,98,3,2,18.7649769585,0.00512625878733
245,102,3,2,1.82488479263,0.000624180369212
245,104,3,3,5.47465437788,0.000949488491049
245,105,3,2,1.21658986175,0.000415157004831
245,108,3,3,10.8571428571,0.00129509672752
245,109,3,3,23.3732718894,0.00380586161495
245,112,3,2,2.4331797235,0.000834175935288
245,113,3,2,1.21658986175,0.000415157004831
245,114,3,2,9.12442396313,0.00321028328318
245,115,3,6,143.967741935,0.0226019467363
245,116,3,3,8.42396313364,0.00112333118756
245,117,3,2,9.03225806452,0.00197056504215
245,118,3,2,22.930875576,0.0350552683832
245,119,3,2,3.04147465438,0.00104515050167
245,122,3,3,6.58064516129,0.00478863198725
245,123,3,2,1.21658986175,0.000415157004831
245,124,3,3,15.1152073733,0.00212356127623
245,127,3,2,8.51612903226,0.00298913043478
245,129,3,2,9.03225806452,0.00197056504215
245,138,3,3,12.1658986175,0.00216603654694
245,142,3,3,7.20737327189,0.000903453010262
245,143,3,3,16.331797235,0.00216172956317
245,149,3,2,6.98617511521,0.0159511784512
245,155,3,2,2.47926267281,0.00139532111185
245,162,3,2,2.47926267281,0.00139532111185
245,178,3,2,20.6820276498,0.0076222826087
245,184,3,2,7.94470046083,0.00535532239882
245,196,3,2,5.99078341014,0.00119835119369
245,199,3,2,27.4377880184,0.0555813764241
245,202,3,3,4.866359447,0.000842008573178
245,206,3,2,18.2764976959,0.0611644606658
245,213,3,3,18.8571428571,0.00344899665552
245,217,3,3,8.87096774194,0.0103476467803
245,224,3,2,2.98617511521,0.00293417645659
245,236,3,2,2.98617511521,0.00293417645659
245,239,3,2,1.82488479263,0.000624180369212
245,249,3,2,7.81566820276,0.00164347587621
245,254,3,2,6.69124423963,0.00233194572926
245,257,3,2,1.21658986175,0.000415157004831
245,264,3,2,19.465437788,0.00713822193381
245,281,3,2,5.99078341014,0.00119835119369
267,35,3,2,3.35483870968,0.00123398196488
267,50,3,2,6.70967741935,0.00249113729999
267,63,3,2,1.67741935484,0.000614134542706
267,86,3,3,1.75115207373,0.000382394243018
267,93,3,2,57.4193548387,0.0223983322753
267,98,3,2,36.9032258065,0.0149659863946
267,102,3,2,1.53917050691,0.000362578880193
267,104,3,3,3.93548387097,0.00129094976674
267,105,3,2,1.67741935484,0.000614134542706
267,108,3,3,26.0,0.00510204081633
267,109,3,3,37.7419354839,0.00767273490373
267,112,3,2,3.35483870968,0.00123398196488
267,113,3,2,1.67741935484,0.000614134542706
267,114,3,2,8.58064516129,0.0022176932772
267,115,3,6,184.543778802,0.0415366284383
267,116,3,3,22.6451612903,0.00440004011433
267,117,3,2,23.4838709677,0.009148486981
267,118,3,2,19.797235023,0.0177277801093
267,119,3,2,4.1935483871,0.00154607297464
267,122,3,3,1.70506912442,0.000485851380142
267,123,3,2,1.67741935484,0.000614134542706
267,124,3,3,31.8709677419,0.00636466707895
267,127,3,2,11.7419354839,0.00442176870748
267,129,3,2,23.4838709677,0.009148486981
267,138,3,3,12.7741935484,0.00207767290507
267,142,3,3,20.9677419355,0.00405418891273
267,143,3,3,29.5483870968,0.00523002018133
267,149,3,2,1.67741935484,0.000614134542706
267,155,3,2,2.51612903226,0.000923339173256
267,162,3,2,1.53917050691,0.000362578880193
267,178,3,2,28.5161290323,0.0112755102041
267,184,3,2,5.43778801843,0.00169018390708
267,196,3,2,19.2903225806,0.00742340731913
267,199,3,2,24.6175115207,0.0303732279429
267,202,3,3,2.70967741935,0.000358414339896
267,206,3,2,6.05529953917,0.00106603145664
267,213,3,3,26.0,0.00510204081633
267,217,3,3,6.97695852535,0.000895156990234
267,224,3,2,2.35944700461,0.00123941586622
267,236,3,2,6.35944700461,0.00897315855181
267,239,3,2,2.51612903226,0.000923339173256
267,249,3,2,21.8064516129,0.00845338135254
267,254,3,2,5.22580645161,0.00111831256601
267,257,3,2,1.67741935484,0.000614134542706
267,264,3,2,22.8387096774,0.00765063697792
267,281,3,2,19.2903225806,0.00742340731913
270,35,2,2,2.93087557604,0.00127125547604
270,50,2,2,18.1382488479,0.0245729697333
270,63,2,2,3.46543778802,0.00353809093646
270,86,2,3,13.3271889401,0.00544878228289
270,93,2,2,31.1520737327,0.00889602190308
270,98,2,2,7.76036866359,0.000893334163962
270,102,2,2,2.80184331797,0.00154545258737
270,104,2,3,6.93087557604,0.00418358313746
270,105,2,2,3.46543778802,0.00353809093646
270,108,2,3,33.7511520737,0.0139476387709
270,109,2,3,5.4930875576,0.0019697765185
270,112,2,2,2.93087557604,0.00127125547604
270,113,2,2,0.534562211982,8.41878247388e-05
270,114,2,2,17.9907834101,0.0131087532375
270,115,2,6,369.198156682,0.148361466623
270,116,2,3,47.6129032258,0.0379381835012
270,117,2,2,35.4838709677,0.0281932042541
270,118,2,2,10.6728110599,0.00683845991912
270,119,2,2,11.33640553,0.0152507067401
270,122,2,3,7.33640552995,0.00381917857268
270,123,2,2,0.534562211982,8.41878247388e-05
270,124,2,3,39.4838709677,0.0254958336173
270,127,2,2,24.2580645161,0.0254742547425
270,129,2,2,35.4838709677,0.0281932042541
270,138,2,3,24.9400921659,0.024568394967
270,142,2,3,52.6820276498,0.0355313719507
270,143,2,3,22.1566820276,0.00580947203621
270,149,2,2,4.53456221198,0.00605791962175
270,155,2,2,6.80184331797,0.00910796267957
270,162,2,2,2.80184331797,0.00154545258737
270,178,2,2,54.9124423963,0.0564376774322
270,184,2,2,1.86175115207,0.000258886972298
270,196,2,2,44.1474654378,0.0524817626212
270,199,2,2,16.4055299539,0.0179108257499
270,202,2,3,13.8617511521,0.00717584640635
270,206,2,2,9.45622119816,0.00321082613137
270,213,2,3,41.7142857143,0.0183758466063
270,217,2,3,31.6129032258,0.0149254243095
270,224,2,2,0.534562211982,8.41878247388e-05
270,236,2,2,4.53456221198,0.00605791962175
270,239,2,2,1.19815668203,0.000282615009593
270,249,2,2,30.9493087558,0.0229844923546
270,254,2,2,15.0599078341,0.0124073232035
270,257,2,2,3.46543778802,0.00353809093646
270,264,2,2,39.4470046083,0.0307906282461
270,281,2,2,44.1474654378,0.0524817626212
271,35,2,2,0.405529953917,0.000241904447743
271,50,2,2,0.811059907834,0.000488351702017
271,63,2,2,0.202764976959,0.000120392259872
271,86,2,3,1.01382488479,0.000306659529863
271,93,2,2,7.90783410138,0.0056976651526
271,98,2,2,4.46082949309,0.00293386676365
271,102,2,2,0.304147465438,0.000181007388392
271,104,2,3,0.912442396313,0.000275344180225
271,105,2,2,0.202764976959,0.000120392259872
271,108,2,3,3.14285714286,0.00100018185125
271,109,2,3,4.56221198157,0.00150412951923
271,112,2,2,3.59447004608,0.0190049930278
271,113,2,2,0.202764976959,0.000120392259872
271,114,2,2,1.52073732719,0.000930956854381
271,115,2,6,20.9400921659,0.00482311452749
271,116,2,3,2.73732718894,0.000862564692352
271,117,2,2,2.83870967742,0.00179342952637
271,118,2,2,1.01382488479,0.000613319059726
271,119,2,2,0.506912442396,0.000303085409468
271,122,2,3,0.506912442396,0.000151542704734
271,123,2,2,0.202764976959,0.000120392259872
271,124,2,3,3.85253456221,0.00124770160231
271,127,2,2,1.41935483871,0.00086682427108
271,129,2,2,2.83870967742,0.00179342952637
271,138,2,3,38.8847926267,0.411079180597
271,142,2,3,2.53456221198,0.000794765529718
271,143,2,3,0.202764976958,6.1609380565e-05
271,149,2,2,0.202764976959,0.000120392259872
271,155,2,2,0.304147465438,0.000181007388392
271,162,2,2,0.304147465438,0.000181007388392
271,178,2,2,3.44700460829,0.00221040189125
271,184,2,2,0.811059907834,0.000488351702017
271,196,2,2,2.33179723502,0.0014552524259
271,199,2,2,0.912442396313,0.000550688360451
271,202,2,3,0.811059907834,0.000244175851008
271,206,2,2,1.72350230415,0.00106014479197
271,213,2,3,3.14285714286,0.00100018185125
271,217,2,3,2.12903225806,0.000661137155908
271,224,2,2,0.202764976959,0.000120392259872
271,236,2,2,0.202764976959,0.000120392259872
271,239,2,2,0.304147465438,0.000181007388392
271,249,2,2,2.63594470046,0.00165716404765
271,254,2,2,1.11520737327,0.000676245885239
271,257,2,2,0.202764976959,0.000120392259872
271,264,2,2,3.24423963134,0.00207002811004
271,281,2,2,2.33179723502,0.0014552524259
277,35,2,2,2.96774193548,0.00130183339486
277,50,2,2,18.064516129,0.0243435924187
277,63,2,2,3.48387096774,0.00357142857143
277,86,2,3,13.4193548387,0.0055159799769
277,93,2,2,31.8709677419,0.00929988308265
277,98,2,2,7.35483870968,0.000801420801421
277,102,2,2,2.77419354839,0.0015132356973
277,104,2,3,6.96774193548,0.00419847939176
277,105,2,2,3.48387096774,0.00357142857143
277,108,2,3,33.4838709677,0.0137552103069
277,109,2,3,5.09677419355,0.00195638726585
277,112,2,2,2.96774193548,0.00130183339486
277,113,2,2,0.516129032258,7.83852635704e-05
277,114,2,2,18.1290322581,0.0132946083941
277,115,2,6,371.225806452,0.150218058425
277,116,2,3,47.4193548387,0.0376779376779
277,117,2,2,35.2258064516,0.027750410509
277,118,2,2,10.5806451613,0.00671258859938
277,119,2,2,11.2903225806,0.0151083484417
277,122,2,3,7.29032258065,0.00377453234596
277,123,2,2,0.516129032258,7.83852635704e-05
277,124,2,3,39.2258064516,0.0253343825906
277,127,2,2,24.3870967742,0.0257142857143
277,129,2,2,35.2258064516,0.027750410509
277,138,2,3,24.8387096774,0.0244857792822
277,142,2,3,52.4516129032,0.0351864788295
277,143,2,3,21.8064516129,0.0056922582017
277,149,2,2,4.51612903226,0.00600137174211
277,155,2,2,6.77419354839,0.00902294405775
277,162,2,2,2.77419354839,0.0015132356973
277,178,2,2,55.2258064516,0.057013383131
277,184,2,2,1.93548387097,0.000279454504807
277,196,2,2,43.935483871,0.0519149879353
277,199,2,2,16.3225806452,0.0177083376561
277,202,2,3,13.935483871,0.00724346076459
277,206,2,2,9.61290322581,0.00331402478391
277,213,2,3,42.0,0.0185965961476
277,217,2,3,31.4193548387,0.014728244519
277,224,2,2,0.516129032258,7.83852635704e-05
277,236,2,2,4.51612903226,0.00600137174211
277,239,2,2,1.22580645161,0.000295445152367
277,249,2,2,30.7096774194,0.0226020892688
277,254,2,2,15.1612903226,0.0125594570039
277,257,2,2,3.48387096774,0.00357142857143
277,264,2,2,39.7419354839,0.031214298876
277,281,2,2,43.935483871,0.0519149879353
282,35,2,2,0.645161290323,7.34085036411e-05
282,50,2,2,9.29032258065,0.00768245838668
282,63,2,2,2.32258064516,0.00189393939394
282,86,2,3,7.61290322581,0.00221299926489
282,93,2,2,86.5806451613,0.0818908255706
282,98,2,2,28.9032258065,0.0147677238586
282,102,2,2,0.516129032258,6.24965822182e-05
282,104,2,3,4.64516129032,0.00222646634411
282,105,2,2,2.32258064516,0.00189393939394
282,108,2,3,46.3225806452,0.0284801405491
282,109,2,3,26.064516129,0.00697041644313
282,112,2,2,0.645161290323,7.34085036411e-05
282,113,2,2,2.32258064516,0.00189393939394
282,114,2,2,9.41935483871,0.00428228184791
282,115,2,6,243.483870968,0.0888844580092
282,116,2,3,55.6129032258,0.0563292673682
282,117,2,2,47.4838709677,0.0601653409535
282,118,2,2,16.3870967742,0.0192121688584
282,119,2,2,5.8064516129,0.00476795931341
282,122,2,3,5.67741935484,0.00705018886837
282,123,2,2,2.32258064516,0.00189393939394
282,124,2,3,47.4838709677,0.0339904403757
282,127,2,2,16.2580645161,0.0136363636364
282,129,2,2,47.4838709677,0.0601653409535
282,138,2,3,31.2258064516,0.0355840147507
282,142,2,3,55.6129032258,0.0555744142017
282,143,2,3,39.8709677419,0.0168132028271
282,149,2,2,2.32258064516,0.00189393939394
282,155,2,2,8.51612903226,0.0170146945089
282,162,2,2,4.51612903226,0.00478489457608
282,178,2,2,35.4838709677,0.0280841503268
282,184,2,2,2.70967741935,0.000653542466923
282,196,2,2,53.2903225806,0.0911308151867
282,199,2,2,21.5483870968,0.0368244536872
282,202,2,3,9.29032258065,0.00384122919334
282,206,2,2,3.74193548387,0.000599164162431
282,213,2,3,36.0,0.0157342657343
282,217,2,3,39.6129032258,0.0283660338518
282,224,2,2,1.67741935484,0.000987888140666
282,236,2,2,5.67741935484,0.011316872428
282,239,2,2,3.48387096774,0.00284750052731
282,249,2,2,41.8064516129,0.0499794323324
282,254,2,2,12.7741935484,0.0106382978723
282,257,2,2,2.32258064516,0.00189393939394
282,264,2,2,33.1612903226,0.0259313439118
282,281,2,2,53.2903225806,0.0911308151867
294,35,2,2,0.0737327188941,4.30663221361e-05
294,50,2,2,0.147465437788,8.69414014954e-05
294,63,2,2,0.036866359447,2.14334705075e-05
294,86,2,3,0.184331797235,5.45946890287e-05
294,93,2,2,2.56221198157,0.00322130056447
294,98,2,2,0.811059907834,0.000522317188984
294,102,2,2,0.0552995391705,3.22248002062e-05
294,104,2,3,0.165898617512,4.90196078431e-05
294,105,2,2,0.036866359447,2.14334705075e-05
294,108,2,3,0.571428571429,0.000178062678063
294,109,2,3,0.829493087558,0.000267780634105
294,112,2,2,0.0737327188941,4.30663221361e-05
294,113,2,2,0.036866359447,2.14334705075e-05
294,114,2,2,0.276497695853,0.000165738530894
294,115,2,6,4.55299539171,0.033107722759
294,116,2,3,0.497695852535,0.000153562653563
294,117,2,2,0.516129032258,0.000319284802043
294,118,2,2,0.184331797235,0.000109189378057
294,119,2,2,0.0921658986175,5.39583872917e-05
294,122,2,3,0.0921658986175,2.69791936459e-05
294,123,2,2,0.036866359447,2.14334705075e-05
294,124,2,3,0.700460829493,0.000222128694351
294,127,2,2,0.258064516129,0.000154320987654
294,129,2,2,0.516129032258,0.000319284802043
294,138,2,3,0.36866359447,0.000111826802648
294,142,2,3,0.460829493088,0.000141492348094
294,143,2,3,0.73732718894,0.000235006580184
294,149,2,2,0.036866359447,2.14334705075e-05
294,155,2,2,0.0552995391705,3.22248002062e-05
294,162,2,2,0.0552995391705,3.22248002062e-05
294,178,2,2,0.626728110599,0.000393518518519
294,184,2,2,0.147465437788,8.69414014954e-05
294,196,2,2,0.423963133641,0.000259079030369
294,199,2,2,0.165898617512,9.80392156863e-05
294,202,2,3,0.147465437788,4.34707007477e-05
294,206,2,2,0.3133640553,0.00018873789857
294,213,2,3,3.61290322581,0.0102682811016
294,217,2,3,0.387096774194,0.000117702448211
294,224,2,2,0.036866359447,2.14334705075e-05
294,236,2,2,0.036866359447,2.14334705075e-05
294,239,2,2,0.0552995391705,3.22248002062e-05
294,249,2,2,0.479262672811,0.000295025417574
294,254,2,2,0.202764976959,0.000120392259872
294,257,2,2,0.036866359447,2.14334705075e-05
294,264,2,2,0.589861751152,0.000368527731712
294,281,2,2,0.423963133641,0.000259079030369
298,35,2,2,0.0737327188941,4.30663221361e-05
298,50,2,2,0.147465437788,8.69414014954e-05
298,63,2,2,0.036866359447,2.14334705075e-05
298,86,2,3,0.184331797235,5.45946890287e-05
298,93,2,2,1.43778801843,0.00101435705368
298,98,2,2,3.18894009217,0.00807460286627
298,102,2,2,0.0552995391705,3.22248002062e-05
298,104,2,3,0.165898617512,4.90196078431e-05
298,105,2,2,0.036866359447,2.14334705075e-05
298,108,2,3,3.46543778802,0.00696900481383
298,109,2,3,3.20737327189,0.00417170398712
298,112,2,2,0.0737327188941,4.30663221361e-05
298,113,2,2,0.036866359447,2.14334705075e-05
298,114,2,2,0.276497695853,0.000165738530894
298,115,2,6,4.53456221198,0.00121158392435
298,116,2,3,3.61290322581,0.0102621560955
298,117,2,2,3.48387096774,0.0145474137931
298,118,2,2,0.184331797235,0.000109189378057
298,119,2,2,0.0921658986175,5.39583872917e-05
298,122,2,3,0.0921658986175,2.69791936459e-05
298,123,2,2,0.036866359447,2.14334705075e-05
298,124,2,3,3.48387096774,0.00728932846988
298,127,2,2,0.258064516129,0.000154320987654
298,129,2,2,3.48387096774,0.0145474137931
298,138,2,3,0.36866359447,0.000111826802648
298,142,2,3,3.61290322581,0.0102591385191
298,143,2,3,3.29953917051,0.00493204599202
298,149,2,2,0.036866359447,2.14334705075e-05
298,155,2,2,0.0552995391705,3.22248002062e-05
298,162,2,2,0.0552995391705,3.22248002062e-05
298,178,2,2,0.626728110599,0.000393518518519
298,184,2,2,0.147465437788,8.69414014954e-05
298,196,2,2,3.57603686636,0.0184323220925
298,199,2,2,0.165898617512,9.80392156863e-05
298,202,2,3,0.147465437788,4.34707007477e-05
298,206,2,2,0.3133640553,0.00018873789857
298,213,2,3,0.571428571429,0.000178062678063
298,217,2,3,3.76036866359,0.0176131150707
298,224,2,2,0.036866359447,2.14334705075e-05
298,236,2,2,0.036866359447,2.14334705075e-05
298,239,2,2,0.0552995391705,3.22248002062e-05
298,249,2,2,3.52073732719,0.015921334702
298,254,2,2,0.202764976959,0.000120392259872
298,257,2,2,0.036866359447,2.14334705075e-05
298,264,2,2,0.589861751152,0.000368527731712
298,281,2,2,3.57603686636,0.0184323220925
299,35,2,2,0.110599078341,6.47493659958e-05
299,50,2,2,0.221198156682,0.000130714682527
299,63,2,2,0.0552995391705,3.22248002062e-05
299,86,2,3,0.276497695853,8.20820382612e-05
299,93,2,2,9.84331797235,0.0317686953418
299,98,2,2,1.21658986175,0.000785293592718
299,102,2,2,0.0829493087557,4.84493515862e-05
299,104,2,3,0.248847926267,7.37000136482e-05
299,105,2,2,0.0552995391705,3.22248002062e-05
299,108,2,3,0.857142857143,0.00026771372479
299,109,2,3,1.24423963134,0.00040260290232
299,112,2,2,0.110599078341,6.47493659958e-05
299,113,2,2,0.0552995391705,3.22248002062e-05
299,114,2,2,0.414746543779,0.000249184612573
299,115,2,6,6.80184331797,0.00182159253591
299,116,2,3,0.746543778802,0.000230878421134
299,117,2,2,0.774193548387,0.000480038403072
299,118,2,2,0.276497695853,0.000164164076522
299,119,2,2,0.138248847926,8.11253711486e-05
299,122,2,3,7.91705069124,0.220679938777
299,123,2,2,0.0552995391705,3.22248002062e-05
299,124,2,3,1.05069124424,0.000333966111228
299,127,2,2,0.387096774194,0.000232018561485
299,129,2,2,0.774193548387,0.000480038403072
299,138,2,3,0.552995391705,0.00016812939238
299,142,2,3,0.691244239631,0.000212730954907
299,143,2,3,1.10599078341,0.000353327758606
299,149,2,2,7.94470046083,0.66512345679
299,155,2,2,0.0829493087557,4.84493515862e-05
299,162,2,2,0.0829493087557,4.84493515862e-05
299,178,2,2,0.940092165899,0.000591647331787
299,184,2,2,0.221198156682,0.000130714682527
299,196,2,2,0.635944700461,0.000389520212712
299,199,2,2,0.248847926267,0.000147400027296
299,202,2,3,0.221198156682,6.53573412634e-05
299,206,2,2,0.470046082949,0.000283763708291
299,213,2,3,0.857142857143,0.00026771372479
299,217,2,3,0.58064516129,0.000176963309607
299,224,2,2,0.0552995391705,3.22248002062e-05
299,236,2,2,0.0552995391705,3.22248002062e-05
299,239,2,2,0.0829493087557,4.84493515862e-05
299,249,2,2,0.718894009217,0.000443564896956
299,254,2,2,0.304147465438,0.000181007388392
299,257,2,2,0.0552995391705,3.22248002062e-05
299,264,2,2,0.884792626728,0.00055407417668
299,281,2,2,0.635944700461,0.000389520212712
314,35,2,2,0.110599078341,6.47493659958e-05
314,50,2,2,0.221198156682,0.000130714682527
314,63,2,2,0.0552995391705,3.22248002062e-05
314,86,2,3,0.276497695853,8.20820382612e-05
314,93,2,2,2.15668202765,0.00152506582549
314,98,2,2,1.21658986175,0.000785293592718
314,102,2,2,0.0829493087557,4.84493515862e-05
314,104,2,3,0.248847926267,7.37000136482e-05
314,105,2,2,0.0552995391705,3.22248002062e-05
314,108,2,3,0.857142857143,0.00026771372479
314,109,2,3,1.24423963134,0.00040260290232
314,112,2,2,0.110599078341,6.47493659958e-05
314,113,2,2,0.0552995391705,3.22248002062e-05
314,114,2,2,0.414746543779,0.000249184612573
314,115,2,6,6.91244239631,0.00189145566428
314,116,2,3,0.746543778802,0.000230878421134
314,117,2,2,0.774193548387,0.000480038403072
314,118,2,2,0.276497695853,0.000164164076522
314,119,2,2,0.138248847926,8.11253711486e-05
314,122,2,3,0.138248847926,4.05626855743e-05
314,123,2,2,0.0552995391705,3.22248002062e-05
314,124,2,3,1.05069124424,0.000333966111228
314,127,2,2,0.387096774194,0.000232018561485
314,129,2,2,0.774193548387,0.000480038403072
314,138,2,3,0.552995391705,0.00016812939238
314,142,2,3,0.691244239631,0.000212730954907
314,143,2,3,1.10599078341,0.000353327758606
314,149,2,2,0.0552995391705,3.22248002062e-05
314,155,2,2,0.0829493087557,4.84493515862e-05
314,162,2,2,0.0829493087557,4.84493515862e-05
314,178,2,2,0.940092165899,0.000591647331787
314,184,2,2,0.221198156682,0.000130714682527
314,196,2,2,0.635944700461,0.000389520212712
314,199,2,2,0.248847926267,0.000147400027296
314,202,2,3,0.221198156682,6.53573412634e-05
314,206,2,2,0.470046082949,0.000283763708291
314,213,2,3,0.857142857143,0.00026771372479
314,217,2,3,0.58064516129,0.000176963309607
314,224,2,2,0.0552995391705,3.22248002062e-05
314,236,2,2,0.0552995391705,3.22248002062e-05
314,239,2,2,0.0829493087557,4.84493515862e-05
314,249,2,2,0.718894009217,0.000443564896956
314,254,2,2,0.304147465438,0.000181007388392
314,257,2,2,0.0552995391705,3.22248002062e-05
314,264,2,2,0.884792626728,0.00055407417668
314,281,2,2,0.635944700461,0.000389520212712
