NA site,NS1 site,N alleles NA,N alleles NS1,Chi,ChiSqDf
221,236,2,2,2.02764976959,0.00157178783722
221,239,2,2,0.958525345622,0.000234709386553
221,249,2,2,26.3594470046,0.0216351972888
221,254,2,2,0.847926267281,5.10393231935e-05
221,257,2,2,2.02764976959,0.00157178783722
221,264,2,2,28.4423963134,0.0207719905662
221,281,2,2,23.3179723502,0.0189991288937
236,35,2,2,5.95391705069,0.00547934917334
236,50,2,2,12.0921658986,0.0114067118762
236,63,2,2,3.02304147465,0.00281207133059
236,86,2,3,7.11520737327,0.00207726133865
236,93,2,2,42.1013824885,0.0169707086488
236,98,2,2,33.4930875576,0.0173798070343
236,102,2,2,3.46543778802,0.0024692755306
236,104,2,3,14.3963133641,0.00894510866677
236,105,2,2,3.02304147465,0.00281207133059
236,108,2,3,72.1658986175,0.0600375234522
236,109,2,3,31.0046082949,0.00886329697876
236,112,2,2,1.95391705069,0.000590113653075
236,113,2,2,0.976958525346,0.000293690822711
236,114,2,2,21.3271889401,0.0192403875245
236,115,2,6,320.534562212,0.120049548416
236,116,2,3,67.1889400922,0.0546083777791
236,117,2,2,65.6774193548,0.100878811949
236,118,2,2,12.8847926267,0.0104097637674
236,119,2,2,7.55760368664,0.00707934041267
236,122,2,3,12.4423963134,0.00959406447211
236,123,2,2,3.02304147465,0.00281207133059
236,124,2,3,90.5622119816,0.072495848275
236,127,2,2,21.1612903226,0.0202469135802
236,129,2,2,61.6774193548,0.088965205744
236,138,2,3,22.3963133641,0.0215803413341
236,142,2,3,58.2119815668,0.0450829269397
236,143,2,3,86.5622119816,0.06722035303
236,149,2,2,4.97695852535,0.00762195121951
236,155,2,2,7.46543778802,0.0114594533416
236,162,2,2,3.46543778802,0.0024692755306
236,178,2,2,47.3917050691,0.0439053682449
236,184,2,2,0.0921658986175,6.62663121154e-07
236,196,2,2,57.2350230415,0.0921310307994
236,199,2,2,22.3963133641,0.0348637015782
236,202,2,3,8.09216589862,0.00275837500159
236,206,2,2,42.3041474654,0.0671170380769
236,213,2,3,27.7419354839,0.0301982720682
236,217,2,3,36.2580645161,0.0204208926189
236,224,2,2,0.976958525346,0.000293690822711
236,236,2,2,4.97695852535,0.00762195121951
236,239,2,2,4.53456221198,0.00422789378706
236,249,2,2,60.7004608295,0.0923426491366
236,254,2,2,15.3732718894,0.013503657925
236,257,2,2,3.02304147465,0.00281207133059
236,264,2,2,16.3686635945,0.005537353881
236,281,2,2,57.2350230415,0.0921310307994
245,35,2,2,3.35483870968,0.00246796392976
245,50,2,2,6.70967741935,0.00498227459998
245,63,2,2,1.67741935484,0.00122826908541
245,86,2,3,4.38709677419,0.00102982308412
245,93,2,2,61.4193548387,0.0512377279879
245,98,2,2,36.9032258065,0.0299319727891
245,102,2,2,2.51612903226,0.00184667834651
245,104,2,3,3.8064516129,0.00248195981689
245,105,2,2,1.67741935484,0.00122826908541
245,108,2,3,26.0,0.0102040816327
245,109,2,3,37.7419354839,0.0153454698075
245,112,2,2,3.35483870968,0.00246796392976
245,113,2,2,1.67741935484,0.00122826908541
245,114,2,2,12.5806451613,0.00949783254591
245,115,2,6,184.516129032,0.0782349784106
245,116,2,3,22.6451612903,0.00880008022865
245,117,2,2,23.4838709677,0.018296973962
245,118,2,2,19.6129032258,0.0342169959421
245,119,2,2,4.1935483871,0.00309214594929
245,122,2,3,4.1935483871,0.00154607297464
245,123,2,2,1.67741935484,0.00122826908541
245,124,2,3,31.8709677419,0.0127293341579
245,127,2,2,11.7419354839,0.00884353741497
245,129,2,2,23.4838709677,0.018296973962
245,138,2,3,16.7741935484,0.00640836044563
245,142,2,3,20.9677419355,0.00810837782546
245,143,2,3,33.5483870968,0.0134673158604
245,149,2,2,1.67741935484,0.00122826908541
245,155,2,2,2.51612903226,0.00184667834651
245,162,2,2,1.48387096774,0.000642270115257
245,178,2,2,28.5161290323,0.0225510204082
245,184,2,2,5.29032258065,0.00309733861042
245,196,2,2,19.2903225806,0.0148468146383
245,199,2,2,24.4516129032,0.0589532223146
245,202,2,3,6.70967741935,0.00249113729999
245,206,2,2,5.74193548387,0.00175410507313
245,213,2,3,26.0,0.0102040816327
245,217,2,3,6.90322580645,0.00171638944108
245,224,2,2,2.32258064516,0.00235478806907
245,236,2,2,6.32258064516,0.0174501424501
245,239,2,2,2.51612903226,0.00184667834651
245,249,2,2,21.8064516129,0.0169067627051
245,254,2,2,9.22580645161,0.00689921358614
245,257,2,2,1.67741935484,0.00122826908541
245,264,2,2,22.8387096774,0.015292942665
245,281,2,2,19.2903225806,0.0148468146383
251,35,3,2,1.47465437788,0.000472199268091
251,50,3,2,2.94930875576,0.000953266128071
251,63,3,2,0.73732718894,0.000235006580184
251,86,3,3,3.62211981567,0.00291818312422
251,93,3,2,55.2442396313,0.0615249156536
251,98,3,2,51.4285714286,0.0731816406943
251,102,3,2,6.89400921659,0.021006861974
251,104,3,3,7.06451612903,0.00672656257525
251,105,3,2,0.73732718894,0.000235006580184
251,108,3,3,69.3087557604,0.0926412016705
251,109,3,3,47.797235023,0.0322482604783
251,112,3,2,1.47465437788,0.000472199268091
251,113,3,2,3.42857142857,0.00642449238579
251,114,3,2,38.4700460829,0.298697244668
251,115,3,6,79.9769585253,0.0108844362891
251,116,3,3,64.2857142857,0.0886391698574
251,117,3,2,64.0,0.169869470631
251,118,3,2,3.6866359447,0.00119720333301
251,119,3,2,1.84331797235,0.000591624957107
251,122,3,3,10.668202765,0.0234664222301
251,123,3,2,0.73732718894,0.000235006580184
251,124,3,3,101.142857143,0.168365714031
251,127,3,2,5.16129032258,0.00169204737733
251,129,3,2,60.0,0.149335162912
251,138,3,3,36.8248847926,0.250522634199
251,142,3,3,50.1658986175,0.0680586321974
251,143,3,3,93.9907834101,0.11849446077
251,149,3,2,0.73732718894,0.000235006580184
251,155,3,2,1.10599078341,0.000353327758606
251,162,3,2,3.14285714286,0.00363731298165
251,178,3,2,12.534562212,0.00431472081218
251,184,3,2,2.94930875576,0.000953266128071
251,196,3,2,57.4285714286,0.164443807219
251,199,3,2,3.31797235023,0.0010749477456
251,202,3,3,3.78801843318,0.003985843998
251,206,3,2,35.1428571429,0.0821677683234
251,213,3,3,38.0138248848,0.0774347340094
251,217,3,3,16.6175115207,0.0118782180316
251,224,3,2,0.73732718894,0.000235006580184
251,236,3,2,0.73732718894,0.000235006580184
251,239,3,2,1.10599078341,0.000353327758606
251,249,3,2,56.5714285714,0.142258309025
251,254,3,2,27.0875576037,0.242801768146
251,257,3,2,0.73732718894,0.000235006580184
251,264,3,2,18.8571428571,0.0136214154481
251,281,3,2,57.4285714286,0.164443807219
269,35,2,2,0.0737327188941,4.30663221361e-05
269,50,2,2,0.147465437788,8.69414014954e-05
269,63,2,2,0.036866359447,2.14334705075e-05
269,86,2,3,0.184331797235,5.45946890287e-05
269,93,2,2,1.43778801843,0.00101435705368
269,98,2,2,0.811059907834,0.000522317188984
269,102,2,2,0.0552995391705,3.22248002062e-05
269,104,2,3,0.165898617512,4.90196078431e-05
269,105,2,2,0.036866359447,2.14334705075e-05
269,108,2,3,0.571428571429,0.000178062678063
269,109,2,3,0.829493087558,0.000267780634105
269,112,2,2,0.0737327188941,4.30663221361e-05
269,113,2,2,0.036866359447,2.14334705075e-05
269,114,2,2,0.276497695853,0.000165738530894
269,115,2,6,4.60829493088,0.00125805152979
269,116,2,3,0.497695852535,0.000153562653563
269,117,2,2,0.516129032258,0.000319284802043
269,118,2,2,0.184331797235,0.000109189378057
269,119,2,2,0.0921658986175,5.39583872917e-05
269,122,2,3,0.0921658986175,2.69791936459e-05
269,123,2,2,0.036866359447,2.14334705075e-05
269,124,2,3,0.700460829493,0.000222128694351
269,127,2,2,0.258064516129,0.000154320987654
269,129,2,2,0.516129032258,0.000319284802043
269,138,2,3,0.36866359447,0.000111826802648
269,142,2,3,0.460829493088,0.000141492348094
269,143,2,3,0.73732718894,0.000235006580184
269,149,2,2,0.036866359447,2.14334705075e-05
269,155,2,2,0.0552995391705,3.22248002062e-05
269,162,2,2,0.0552995391705,3.22248002062e-05
269,178,2,2,0.626728110599,0.000393518518519
269,184,2,2,0.147465437788,8.69414014954e-05
269,196,2,2,0.423963133641,0.000259079030369
269,199,2,2,0.165898617512,9.80392156863e-05
269,202,2,3,0.147465437788,4.34707007477e-05
269,206,2,2,0.3133640553,0.00018873789857
269,213,2,3,0.571428571429,0.000178062678063
269,217,2,3,0.387096774194,0.000117702448211
269,224,2,2,0.036866359447,2.14334705075e-05
269,236,2,2,0.036866359447,2.14334705075e-05
269,239,2,2,0.0552995391705,3.22248002062e-05
269,249,2,2,0.479262672811,0.000295025417574
269,254,2,2,0.202764976959,0.000120392259872
269,257,2,2,0.036866359447,2.14334705075e-05
269,264,2,2,0.589861751152,0.000368527731712
269,281,2,2,0.423963133641,0.000259079030369
272,35,3,2,0.995391705069,0.000308553796926
272,50,3,2,1.99078341014,0.000622902031353
272,63,3,2,0.497695852535,0.000153562653563
272,86,3,3,31.2626728111,0.202258674841
272,93,3,2,88.5898617512,0.151389151389
272,98,3,2,10.9493087558,0.0037422037422
272,102,3,2,0.746543778802,0.000230878421134
272,104,3,3,7.98156682028,0.0236334730452
272,105,3,2,0.497695852535,0.000153562653563
272,108,3,3,7.71428571429,0.00127575127575
272,109,3,3,11.198156682,0.00191854626302
272,112,3,2,0.995391705069,0.000308553796926
272,113,3,2,0.497695852535,0.000153562653563
272,114,3,2,3.73271889401,0.00118745345476
272,115,3,6,62.2119815668,0.00901346010042
272,116,3,3,6.71889400922,0.00110021793068
272,117,3,2,6.96774193548,0.00228755401169
272,118,3,2,2.48847926267,0.000782300310602
272,119,3,2,1.24423963134,0.000386591295682
272,122,3,3,1.24423963134,0.000193295647841
272,123,3,2,0.497695852535,0.000153562653563
272,124,3,3,9.45622119816,0.00159146750056
272,127,3,2,3.48387096774,0.00110565110565
272,129,3,2,4.90322580645,0.00209408776219
272,138,3,3,4.97695852535,0.00080119645337
272,142,3,3,6.22119815668,0.0010137387888
272,143,3,3,5.95391705069,0.000727890044087
272,149,3,2,0.497695852535,0.000153562653563
272,155,3,2,0.746543778802,0.000230878421134
272,162,3,2,0.746543778802,0.000230878421134
272,178,3,2,29.4930875576,0.111648720913
272,184,3,2,1.99078341014,0.000622902031353
272,196,3,2,5.72350230415,0.00185620258613
272,199,3,2,2.23963133641,0.00070241364359
272,202,3,3,10.599078341,0.0266873450713
272,206,3,2,4.23041474654,0.00135223516518
272,213,3,3,66.7741935484,0.153555078428
272,217,3,3,2.63133640553,0.000645068218663
272,224,3,2,0.497695852535,0.000153562653563
272,236,3,2,0.497695852535,0.000153562653563
272,239,3,2,3.47465437788,0.00700211195998
272,249,3,2,6.47004608295,0.0021137447608
272,254,3,2,2.73732718894,0.000862564692352
272,257,3,2,0.497695852535,0.000153562653563
272,264,3,2,7.96313364055,0.00264036084932
272,281,3,2,5.72350230415,0.00185620258613
296,35,3,2,0.258064516129,7.62485703393e-05
296,50,3,2,0.516129032258,0.000153929038713
296,63,3,2,0.129032258064,3.79477838494e-05
296,86,3,3,0.645161290323,9.66594494278e-05
296,93,3,2,5.03225806452,0.00179591084914
296,98,3,2,10.3778801843,0.0218256811495
296,102,3,2,0.193548387097,5.70537446274e-05
296,104,3,3,7.92165898618,0.0613745006199
296,105,3,2,0.129032258064,3.79477838494e-05
296,108,3,3,10.9585253456,0.0175192656866
296,109,3,3,10.4423963134,0.0112183474277
296,112,3,2,0.258064516129,7.62485703393e-05
296,113,3,2,0.129032258064,3.79477838494e-05
296,114,3,2,0.967741935484,0.000293438710435
296,115,3,6,13.0506912442,0.00672680610589
296,116,3,3,11.0046082949,0.0429820274668
296,117,3,2,10.9677419355,0.0364068394458
296,118,3,2,0.645161290323,0.000193318898856
296,119,3,2,0.322580645161,9.55328824181e-05
296,122,3,3,0.322580645161,4.77664412091e-05
296,123,3,2,0.129032258064,3.79477838494e-05
296,124,3,3,11.1059907834,0.0182545385268
296,127,3,2,3.61290322581,0.0102412549719
296,129,3,2,6.96774193548,0.0148259134066
296,138,3,3,1.29032258065,0.000197988437475
296,142,3,3,3.28110599078,0.00216628997986
296,143,3,3,10.6267281106,0.0129288958437
296,149,3,2,0.129032258064,3.79477838494e-05
296,155,3,2,0.193548387097,5.70537446274e-05
296,162,3,2,0.193548387097,5.70537446274e-05
296,178,3,2,2.1935483871,0.000696721311475
296,184,3,2,0.516129032258,0.000153929038713
296,196,3,2,3.15207373272,0.00377839977941
296,199,3,2,0.58064516129,0.000173577627772
296,202,3,3,0.516129032258,7.69645193566e-05
296,206,3,2,1.09677419355,0.000334158902386
296,213,3,3,2.0,0.00031525851198
296,217,3,3,1.35483870968,0.000208391219783
296,224,3,2,0.129032258064,3.79477838494e-05
296,236,3,2,0.129032258064,3.79477838494e-05
296,239,3,2,0.193548387097,5.70537446274e-05
296,249,3,2,11.0414746544,0.0395066049749
296,254,3,2,0.709677419355,0.000213153509282
296,257,3,2,0.129032258064,3.79477838494e-05
296,264,3,2,2.06451612903,0.000652475328277
296,281,3,2,3.15207373272,0.00377839977941
321,35,3,2,6.08294930876,0.0028529437192
321,50,3,2,12.1658986175,0.00575946384627
321,63,3,2,5.34562211982,0.00466177983539
321,86,3,3,30.064516129,0.0737551227968
321,93,3,2,99.5207373272,0.112201090509
321,98,3,2,17.6036866359,0.00467302450922
321,102,3,2,4.56221198157,0.00213474327017
321,104,3,3,12.5299539171,0.00983922193413
321,105,3,2,1.34562211982,0.000363004507244
321,108,3,3,44.2949308756,0.0131498081305
321,109,3,3,24.2764976959,0.00492070239191
321,112,3,2,2.08294930876,0.000446027612077
321,113,3,2,3.04147465438,0.00141986782321
321,114,3,2,18.8110599078,0.00749697193445
321,115,3,6,333.193548387,0.065022778088
321,116,3,3,41.0599078341,0.0101728122174
321,117,3,2,42.5806451613,0.0211511344699
321,118,3,2,3.20737327189,0.000728863453041
321,119,3,2,7.60368663594,0.00357449242208
321,122,3,3,7.60368663594,0.00178724621104
321,123,3,2,1.34562211982,0.000363004507244
321,124,3,3,57.7880184332,0.0147149938042
321,127,3,2,33.4193548387,0.0267823643811
321,129,3,2,34.5806451613,0.0145288263417
321,138,3,3,30.4147465438,0.00740800603416
321,142,3,3,34.0184331797,0.00807374668498
321,143,3,3,53.9815668203,0.0151635416027
321,149,3,2,3.04147465438,0.00141986782321
321,155,3,2,4.56221198157,0.00213474327017
321,162,3,2,0.58064516129,0.000180750381826
321,178,3,2,80.2949308756,0.0754397281295
321,184,3,2,5.38248847926,0.00147246898713
321,196,3,2,34.9769585253,0.0171627818631
321,199,3,2,13.6866359447,0.00649464246665
321,202,3,3,13.1612903226,0.0086765948853
321,206,3,2,25.8525345622,0.0125030087454
321,213,3,3,74.5714285714,0.184095490106
321,217,3,3,19.935483871,0.00314891388442
321,224,3,2,1.34562211982,0.000363004507244
321,236,3,2,3.04147465438,0.00141986782321
321,239,3,2,3.43778801843,0.00630082693549
321,249,3,2,39.5391705069,0.0195440629784
321,254,3,2,4.72811059908,0.00100811364455
321,257,3,2,3.04147465438,0.00141986782321
321,264,3,2,37.5299539171,0.0160868584073
321,281,3,2,34.9769585253,0.0171627818631
330,35,3,2,4.20276497696,0.00165697674419
330,50,3,2,8.40552995392,0.00334507042254
330,63,3,2,2.10138248848,0.000824652777778
330,86,3,3,6.5069124424,0.000887521513259
330,93,3,2,75.797235023,0.0476940166722
330,98,3,2,46.2304147465,0.0200961538462
330,102,3,2,3.15207373272,0.00123984918794
330,104,3,3,4.27188940092,0.00115020535241
330,105,3,2,2.10138248848,0.000824652777778
330,108,3,3,30.4976958525,0.00958269063108
330,109,3,3,45.2073732719,0.0129145533709
330,112,3,2,4.20276497696,0.00165697674419
330,113,3,2,2.10138248848,0.000824652777778
330,114,3,2,15.7603686636,0.00637678997613
330,115,3,6,169.566820276,0.0315402675383
330,116,3,3,28.3686635945,0.00590832309582
330,117,3,2,29.4193548387,0.0122844827586
330,118,3,2,17.7695852535,0.012239603253
330,119,3,2,5.2534562212,0.00207604895105
330,122,3,3,5.2534562212,0.00103802447552
330,123,3,2,2.10138248848,0.000824652777778
330,124,3,3,39.9262672811,0.00854640151515
330,127,3,2,33.6774193548,0.0316710907336
330,129,3,2,29.4193548387,0.0122844827586
330,138,3,3,21.0138248848,0.00430253623188
330,142,3,3,22.267281106,0.00455170319693
330,143,3,3,39.9539170507,0.011697420771
330,149,3,2,2.10138248848,0.000824652777778
330,155,3,2,3.15207373272,0.00123984918794
330,162,3,2,0.930875576037,0.000129508859207
330,178,3,2,27.7235023041,0.00913381028087
330,184,3,2,11.8156682028,0.00674207713435
330,196,3,2,24.1658986175,0.00996806569343
330,199,3,2,22.7926267281,0.0222994097038
330,202,3,3,5.88940092166,0.00151134849638
330,206,3,2,2.60829493088,0.00028549497445
330,213,3,3,31.8525345622,0.0397304812123
330,217,3,3,19.9953917051,0.0095239325857
330,224,3,2,1.95391705069,0.000732731429346
330,236,3,2,5.95391705069,0.00673590256924
330,239,3,2,3.91705069124,0.0545598092292
330,249,3,2,27.3179723502,0.0113511029412
330,254,3,2,0.746543778802,0.000106295850977
330,257,3,2,2.10138248848,0.000824652777778
330,264,3,2,29.6221198157,0.0110100342005
330,281,3,2,24.1658986175,0.00996806569343
340,35,2,2,0.184331797235,0.00010841871307
340,50,2,2,0.36866359447,0.00021887345831
340,63,2,2,0.0921658986175,5.39583872917e-05
340,86,2,3,0.460829493088,0.000137441175177
340,93,2,2,3.59447004608,0.00255362614913
340,98,2,2,2.02764976959,0.00131492439185
340,102,2,2,0.138248847926,8.11253711486e-05
340,104,2,3,0.414746543779,0.000123406005759
340,105,2,2,0.0921658986175,5.39583872917e-05
340,108,2,3,1.42857142857,0.000448269679039
340,109,2,3,2.07373271889,0.000674133064879
340,112,2,2,0.184331797235,0.00010841871307
340,113,2,2,0.0921658986175,5.39583872917e-05
340,114,2,2,0.691244239631,0.000417243853998
340,115,2,6,9.41935483871,0.00636801699875
340,116,2,3,1.24423963134,0.000386591295682
340,117,2,2,1.29032258065,0.000803793907242
340,118,2,2,0.460829493088,0.000274882350354
340,119,2,2,0.230414746544,0.000135839296678
340,122,2,3,0.230414746544,6.79196483392e-05
340,123,2,2,0.0921658986175,5.39583872917e-05
340,124,2,3,1.75115207373,0.00055920510466
340,127,2,2,0.645161290323,0.0003885003885
340,129,2,2,1.29032258065,0.000803793907242
340,138,2,3,0.921658986175,0.000281522020652
340,142,2,3,1.15207373272,0.000356204512684
340,143,2,3,1.84331797235,0.000591624957107
340,149,2,2,0.0921658986175,5.39583872917e-05
340,155,2,2,0.138248847926,8.11253711486e-05
340,162,2,2,0.138248847926,8.11253711486e-05
340,178,2,2,1.5668202765,0.000990675990676
340,184,2,2,3.63133640553,0.0212356501089
340,196,2,2,1.0599078341,0.000652226929599
340,199,2,2,0.414746543779,0.000246812011518
340,202,2,3,0.36866359447,0.000109436729155
340,206,2,2,0.783410138249,0.000475144360036
340,213,2,3,1.42857142857,0.000448269679039
340,217,2,3,0.967741935484,0.000296313855636
340,224,2,2,0.0921658986175,5.39583872917e-05
340,236,2,2,0.0921658986175,5.39583872917e-05
340,239,2,2,0.138248847926,8.11253711486e-05
340,249,2,2,1.19815668203,0.000742721330957
340,254,2,2,0.506912442396,0.000303085409468
340,257,2,2,0.0921658986175,5.39583872917e-05
340,264,2,2,1.47465437788,0.000927762121792
340,281,2,2,1.0599078341,0.000652226929599
343,35,4,2,1.29032258065,0.000271997824017
343,50,4,2,2.58064516129,0.000549103588392
343,63,4,2,0.645161290323,0.000135369287416
343,86,4,3,29.9723502304,0.0466679133511
343,93,4,2,72.1843317972,0.0815543722108
343,98,4,2,14.1935483871,0.00329884540411
343,102,4,2,0.967741935484,0.000203525053934
343,104,4,3,7.22580645161,0.00507337863375
343,105,4,2,0.645161290323,0.000135369287416
343,108,4,3,9.44700460829,0.00332070729003
343,109,4,3,14.5161290323,0.00169124611013
343,112,4,2,3.59447004608,0.00644263936798
343,113,4,2,0.645161290323,0.000135369287416
343,114,4,2,4.83870967742,0.0010467696688
343,115,4,6,49.0368663594,0.00576940425322
343,116,4,3,9.43778801843,0.0142433102959
343,117,4,2,8.51612903226,0.00662524537946
343,118,4,2,3.22580645161,0.000689617124572
343,119,4,2,1.61290322581,0.000340789814474
343,122,4,3,1.61290322581,0.000170394907237
343,123,4,2,0.645161290323,0.000135369287416
343,124,4,3,11.6497695853,0.00368993069494
343,127,4,2,4.51612903226,0.000974658869396
343,129,4,2,4.51612903226,0.00551329809821
343,138,4,3,39.8801843318,0.137247571891
343,142,4,3,8.06451612903,0.000893635882698
343,143,4,3,4.25806451613,0.00189227430253
343,149,4,2,0.645161290323,0.000135369287416
343,155,4,2,0.967741935484,0.000203525053934
343,162,4,2,0.967741935484,0.000203525053934
343,178,4,2,25.1059907834,0.0206334240235
343,184,4,2,2.58064516129,0.000549103588392
343,196,4,2,6.99539170507,0.00756218979339
343,199,4,2,2.90322580645,0.00061919504644
343,202,4,3,10.3778801843,0.0152092779965
343,206,4,2,5.48387096774,0.00119202883307
343,213,4,3,68.3410138249,0.114684585094
343,217,4,3,6.77419354839,0.000743383883437
343,224,4,2,0.645161290323,0.000135369287416
343,236,4,2,0.645161290323,0.000135369287416
343,239,4,2,3.39170506912,0.00388712294928
343,249,4,2,7.90783410138,0.00693893166803
343,254,4,2,3.54838709677,0.000760372167614
343,257,4,2,0.645161290323,0.000135369287416
343,264,4,2,9.73271889401,0.00617480943237
343,281,4,2,6.99539170507,0.00756218979339
346,35,4,2,7.44700460829,0.0201568208144
346,50,4,2,2.06451612903,0.000431709028115
346,63,4,2,0.516129032258,0.000106428267348
346,86,4,3,3.34562211982,0.00141266508378
346,93,4,2,28.0921658986,0.0264232570994
346,98,4,2,45.1059907834,0.066714390915
346,102,4,2,3.69585253456,0.00895344354821
346,104,4,3,15.7465437788,0.0434100260794
346,105,4,2,0.516129032258,0.000106428267348
346,108,4,3,60.5161290323,0.0836196930555
346,109,4,3,41.3640552995,0.0289097488587
346,112,4,2,7.44700460829,0.0201568208144
346,113,4,2,3.72350230415,0.0100317510998
346,114,4,2,40.4055299539,0.164606468493
346,115,4,6,47.8110599078,0.0036200017056
346,116,4,3,55.8248847926,0.105801963437
346,117,4,2,55.6129032258,0.151137359423
346,118,4,2,2.58064516129,0.000542181739319
346,119,4,2,1.29032258065,0.000267931302414
346,122,4,3,11.1105990783,0.0260203166159
346,123,4,2,0.516129032258,0.000106428267348
346,124,4,3,56.1198156682,0.0756897894418
346,127,4,2,3.61290322581,0.000766283524904
346,129,4,2,51.6129032258,0.130774021856
346,138,4,3,35.9493087558,0.135912112486
346,142,4,3,32.9124423963,0.038471548396
346,143,4,3,86.1935483871,0.0854952810953
346,149,4,2,0.516129032258,0.000106428267348
346,155,4,2,0.774193548387,0.000160012801024
346,162,4,2,3.94470046083,0.0547243779502
346,178,4,2,8.77419354839,0.00195402298851
346,184,4,2,2.06451612903,0.000431709028115
346,196,4,2,40.3963133641,0.100022251648
346,199,4,2,2.75576036866,0.00142458618185
346,202,4,3,3.54838709677,0.0020096195424
346,206,4,2,5.64976958525,0.00316220316512
346,213,4,3,8.0,0.000884173297966
346,217,4,3,5.41935483871,0.000584453535944
346,224,4,2,0.516129032258,0.000106428267348
346,236,4,2,0.516129032258,0.000106428267348
346,239,4,2,0.774193548387,0.000160012801024
346,249,4,2,47.9262672811,0.121719095832
346,254,4,2,26.8847926267,0.131053526438
346,257,4,2,0.516129032258,0.000106428267348
346,264,4,2,5.01382488479,0.00110723485498
346,281,4,2,40.3963133641,0.100022251648
361,35,2,2,0.331797235023,0.000196990424077
361,50,2,2,0.663594470046,0.00039768019884
361,63,2,2,0.165898617512,9.80392156863e-05
361,86,2,3,3.33640552995,0.00506659267481
361,93,2,2,29.5299539171,0.0966515837104
361,98,2,2,3.64976958525,0.00238914027149
361,102,2,2,3.75115207373,0.0334933705372
361,104,2,3,0.746543778802,0.000224221453287
361,105,2,2,0.165898617512,9.80392156863e-05
361,108,2,3,1.59447004608,0.000377594008426
361,109,2,3,3.73271889401,0.001224860124
361,112,2,2,0.331797235023,0.000196990424077
361,113,2,2,0.165898617512,9.80392156863e-05
361,114,2,2,34.7557603687,0.591529411765
361,115,2,6,20.4055299539,0.00554192740926
361,116,2,3,2.23963133641,0.00070241364359
361,117,2,2,2.32258064516,0.00146044624746
361,118,2,2,0.829493087558,0.000499445061043
361,119,2,2,0.414746543779,0.000246812011518
361,122,2,3,3.75115207373,0.0167859591389
361,123,2,2,0.165898617512,9.80392156863e-05
361,124,2,3,3.15207373272,0.00101604278075
361,127,2,2,1.16129032258,0.000705882352941
361,129,2,2,2.32258064516,0.00146044624746
361,138,2,3,35.2534562212,0.5
361,142,2,3,2.07373271889,0.00064720264634
361,143,2,3,32.8479262673,0.110340557276
361,149,2,2,0.165898617512,9.80392156863e-05
361,155,2,2,0.248847926267,0.000147400027296
361,162,2,2,0.248847926267,0.000147400027296
361,178,2,2,2.8202764977,0.0018
361,184,2,2,0.663594470046,0.00039768019884
361,196,2,2,1.90783410138,0.00118505796479
361,199,2,2,0.746543778802,0.000448442906574
361,202,2,3,3.50230414747,0.00739022369511
361,206,2,2,1.41013824885,0.000863309352518
361,213,2,3,2.57142857143,0.000814479638009
361,217,2,3,1.74193548387,0.000538384845464
361,224,2,2,0.165898617512,9.80392156863e-05
361,236,2,2,0.165898617512,9.80392156863e-05
361,239,2,2,0.248847926267,0.000147400027296
361,249,2,2,2.15668202765,0.00134948096886
361,254,2,2,27.0875576037,0.485327253905
361,257,2,2,0.165898617512,9.80392156863e-05
361,264,2,2,2.65437788018,0.00168568920105
361,281,2,2,1.90783410138,0.00118505796479
362,35,2,2,0.0737327188941,4.30663221361e-05
362,50,2,2,0.147465437788,8.69414014954e-05
362,63,2,2,0.036866359447,2.14334705075e-05
362,86,2,3,0.184331797235,5.45946890287e-05
362,93,2,2,1.43778801843,0.00101435705368
362,98,2,2,0.811059907834,0.000522317188984
362,102,2,2,0.0552995391705,3.22248002062e-05
362,104,2,3,0.165898617512,4.90196078431e-05
362,105,2,2,0.036866359447,2.14334705075e-05
362,108,2,3,0.571428571429,0.000178062678063
362,109,2,3,0.829493087558,0.000267780634105
362,112,2,2,0.0737327188941,4.30663221361e-05
362,113,2,2,0.036866359447,2.14334705075e-05
362,114,2,2,0.276497695853,0.000165738530894
362,115,2,6,4.60829493088,0.00125805152979
362,116,2,3,0.497695852535,0.000153562653563
362,117,2,2,0.516129032258,0.000319284802043
362,118,2,2,0.184331797235,0.000109189378057
362,119,2,2,0.0921658986175,5.39583872917e-05
362,122,2,3,0.0921658986175,2.69791936459e-05
362,123,2,2,0.036866359447,2.14334705075e-05
362,124,2,3,0.700460829493,0.000222128694351
362,127,2,2,0.258064516129,0.000154320987654
362,129,2,2,0.516129032258,0.000319284802043
362,138,2,3,0.36866359447,0.000111826802648
362,142,2,3,0.460829493088,0.000141492348094
362,143,2,3,0.73732718894,0.000235006580184
362,149,2,2,0.036866359447,2.14334705075e-05
362,155,2,2,0.0552995391705,3.22248002062e-05
362,162,2,2,0.0552995391705,3.22248002062e-05
362,178,2,2,0.626728110599,0.000393518518519
362,184,2,2,0.147465437788,8.69414014954e-05
362,196,2,2,0.423963133641,0.000259079030369
362,199,2,2,0.165898617512,9.80392156863e-05
362,202,2,3,0.147465437788,4.34707007477e-05
362,206,2,2,0.3133640553,0.00018873789857
362,213,2,3,0.571428571429,0.000178062678063
362,217,2,3,0.387096774194,0.000117702448211
362,224,2,2,0.036866359447,2.14334705075e-05
362,236,2,2,0.036866359447,2.14334705075e-05
362,239,2,2,0.0552995391705,3.22248002062e-05
362,249,2,2,0.479262672811,0.000295025417574
362,254,2,2,0.202764976959,0.000120392259872
